;ID PDC local;Statut du Point de charge;Arrondissement;ID Station local;ID Station itinerance;Nom station;Code INSEE commune;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions dacces;Adresse station;Coordonnees geographiques;Gratuite;Paiement e  lacte;Paiement CB;Paiement autres;Reservation;Observations;SIREN amenageur;Contact amenageur;Nom amenageur;Nom operateur;Contact operateur;Telephone operateur;Nom enseigne;Tarification;ID PDC itinerance;Date mise en service;Accessibilite PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Prise type EF;Prise type 2;Prise type Combo CCS;Prise type Chademo;Prise type Autre;Prise type 3;Numero point livraison electricite;Horaires;Raccordement
1884;FR*V75*EPX04*01*3;En service;Paris centre;FR*V75*PPX04*01;FRV75PPX0401;Paris | Quai aux Fleurs 23;75104.0;Voirie;5;23/09/2021;Acces libre;23 Quai aux Fleurs 75004 Paris;48.854847,2.3505278;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX04013;23/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7371345782177.0;24-juil;Direct
1885;FR*V75*EPX04*02*5;En service;Paris centre;FR*V75*PPX04*02;FRV75PPX0402;Paris | Rue FraneCois Miron 80;75104.0;Voirie;5;23/09/2021;Acces libre;80 Rue FraneCois Miron 75004 Paris;48.855366,2.3591938;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX04025;25/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7167438418762.0;24-juil;Direct
1886;FR*V75*EPX04*03*4;En service;Paris centre;FR*V75*PPX04*03;FRV75PPX0403;Paris | Rue Malher 13;75104.0;Voirie;3;23/09/2021;Acces libre;13 Rue Malher 75004 Paris;48.85648,2.361378;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX04034;19/05/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7183357376770.0;24-juil;Direct
1887;FR*V75*EPX03*02*2;En service;Paris centre;FR*V75*PPX03*02;FRV75PPX0302;Paris | Place de la Republique 17;75103.0;Voirie;4;23/09/2021;Acces libre;17 Place de la Republique 75003 Paris;48.86745,2.3630073;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX03022;12/05/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7173806001605.0;24-juil;Direct
1888;FR*V75*EPX10*01*4;En service;10e Arrondissement;FR*V75*PPX10*01;FRV75PPX1001;Paris | Rue Pierre Chausson 1;75110.0;Voirie;4;23/09/2021;Acces libre;1 Rue Pierre Chausson 75010 Paris;48.87026,2.3600461;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX10014;19/05/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7122865336265.0;24-juil;Direct
1889;FR*V75*EPX07*01*2;En service;07e Arrondissement;FR*V75*PPX07*01;FRV75PPX0701;Paris | Rue Chanaleilles 1;75107.0;Voirie;6;27/09/2022;Acces libre;1 Rue Chanaleilles 75007 Paris;48.85304,2.3190124;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX07012;04/02/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7302460108561.0;24-juil;Direct
1890;FR*V75*EPX08*02*1;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108.0;Voirie;6;27/09/2022;Acces libre;19 Rue du Chateaubriand 75008 Paris;48.873478,2.3008885;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08021;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7460491939219.0;24-juil;Direct
1891;FR*V75*EPX08*02*3;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108.0;Voirie;6;27/09/2022;Acces libre;19 Rue du Chateaubriand 75008 Paris;48.873478,2.3008885;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08023;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7460491939219.0;24-juil;Direct
1892;FR*V75*EPX08*01*1;En service;08e Arrondissement;FR*V75*PPX08*01;FRV75PPX0801;Paris | Rue Pierre Charron  62;75108.0;Voirie;4;14/10/2022;Acces libre;62 Rue Pierre Charron 75008 Paris;48.869644,2.3036203;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08011;03/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7463096860305.0;24-juil;Direct
1893;FR*V75*EPX09*01*7;En service;09e Arrondissement;FR*V75*PPX09*01;FRV75PPX0901;Paris | Rue Jules Lefebvre 1;75109.0;Voirie;7;27/09/2022;Acces libre;1 Rue Jules Lefebvre 75009 Paris;48.880447,2.3283632;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX09017;08/11/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7112156219189.0;24-juil;Direct
1894;FR*V75*EPX08*05*4;En service;08e Arrondissement;FR*V75*PPX08*05;FRV75PPX0805;Paris | Avenue de Friedland 42;75108.0;Voirie;4;27/09/2022;Acces libre;42 Avenue de Friedland 75008 Paris;48.874165,2.2976358;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08054;31/10/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7494934776404.0;24-juil;Direct
1895;FR*V75*EPX15*01*4;En service;15e Arrondissement;FR*V75*PPX15*01;FRV75PPX1501;Paris | Rue du Colonel Pierre Avia 1;75115.0;Voirie;7;27/09/2022;Acces libre;1 Rue du Colonel Pierre Avia 75015 Paris;48.8326,2.2788854;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15014;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7480173560872.0;24-juil;Direct
1896;FR*V75*EPX15*02*5;En service;15e Arrondissement;FR*V75*PPX15*02;FRV75PPX1502;Paris | Rue Lacordaire 56;75115.0;Voirie;7;26/10/2021;Acces libre;56 Rue Lacordaire 75015 Paris;48.841404,2.28136;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15025;14/09/2021;Non accessible;aucune restriction;TRUE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7450506411570.0;24-juil;Direct
1897;FR*V75*EPX11*02*3;En service;11e Arrondissement;FR*V75*PPX11*02;FRV75PPX1102;Paris | Rue de la Roquette  162;75111.0;Voirie;7;23/09/2021;Acces libre;162 Rue de la Roquette 75011 Paris;48.858604,2.384125;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11023;08/07/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7260926086614.0;24-juil;Direct
1898;FR*V75*EPX08*07*4;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108.0;Voirie;6;23/09/2021;Acces libre;73 Rue de Rome 75008 Paris;48.881832,2.32056;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08074;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7528509309497.0;24-juil;Direct
1899;FR*V75*EPX09*12*3;En service;09e Arrondissement;FR*V75*PPX09*12;FRV75PPX0912;Paris | Rue Paul Escudier  2;75112.0;Voirie;6;23/09/2021;Acces libre;2 Rue Paul Escudier 75012 Paris;48.880573,2.3317547;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX09123;25/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7158465915016.0;24-juil;Direct
1900;FR*V75*EPX05*05*1;En service;05e Arrondissement;FR*V75*PPX05*05;FRV75PPX0505;Paris | bis Rue Valette 2;75105.0;Voirie;7;23/09/2021;Acces libre;2 bis Rue Valette 75005 Paris;48.848,2.3469365;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05051;30/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7379884132225.0;24-juil;Direct
1901;FR*V75*EPX10*02*1;En service;10e Arrondissement;FR*V75*PPX10*02;FRV75PPX1002;Paris | Rue Sibour 2;75110.0;Voirie;6;23/09/2021;Acces libre;2 Rue Sibour 75010 Paris;48.875076,2.3587236;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX10021;30/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7192185161899.0;24-juil;Direct
1902;FR*V75*EPX11*06*4;En service;11e Arrondissement;FR*V75*PPX11*06;FRV75PPX1106;Paris | Boulevard Richard Lenoir 63;75111.0;Voirie;6;23/09/2021;Acces libre;63 Boulevard Richard Lenoir 75011 Paris;48.86023,2.3719914;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11064;10/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7134153324936.0;24-juil;Direct
1903;FR*V75*EPX14*01*1;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114.0;Voirie;6;23/09/2021;Acces libre;32 Rue Broussais 75014 Paris;48.82844,2.336613;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14011;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7362373277834.0;24-juil;Direct
1904;FR*V75*EPX14*01*3;En service;14e Arrondissement;FR*V75*PPX14*01;FRV75PPX1401;Paris | Rue Broussais  32;75114.0;Voirie;6;23/09/2021;Acces libre;32 Rue Broussais 75014 Paris;48.82844,2.336613;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14013;17/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7362373277834.0;24-juil;Direct
1905;FR*V75*EPX17*02*3;En service;17e Arrondissement;FR*V75*PPX17*02;FRV75PPX1702;Paris | Place du General Koenig 12;75117.0;Voirie;6;23/09/2021;Acces libre;12 Place du General Koenig 75017 Paris;48.88112,2.284095;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17023;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7534732174665.0;24-juil;Direct
1906;FR*V75*EPX07*06*5;En service;07e Arrondissement;FR*V75*PPX07*06;FRV75PPX0706;Paris | Rue de Bellechasse 5;75107.0;Voirie;5;23/09/2021;Acces libre;5 Rue de Bellechasse 75007 Paris;48.85988,2.3245049;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX07065;07/07/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7329377619136.0;24-juil;Direct
1907;FR*V75*EPX13*05*1;En service;13e Arrondissement;FR*V75*PPX13*05;FRV75PPX1305;Paris | Avenue de Choisy 188;75113.0;Voirie;3;23/09/2021;Acces libre;188 Avenue de Choisy 75013 Paris;48.83039,2.356917;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13051;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7393198169924.0;24-juil;Direct
1908;FR*V75*EPX15*04*3;En service;15e Arrondissement;FR*V75*PPX15*04;FRV75PPX1504;Paris | Rue Leblanc  19;75115.0;Voirie;5;23/09/2021;Acces libre;19 Rue Leblanc 75015 Paris;48.83984,2.273328;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15043;24/06/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7432995558049.0;24-juil;Direct
1909;FR*V75*EPX17*03*2;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;75117.0;Voirie;6;23/09/2021;Acces libre;22 Place Charles Fillion 75017 Paris;48.888447,2.3160603;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17032;07/07/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7570043317829.0;24-juil;Direct
1910;FR*V75*EPX18*01*1;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18011;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7546888469778.0;24-juil;Direct
1911;FR*V75*EPX18*01*6;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18016;13/07/2021;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7546888469778.0;24-juil;Direct
1912;FR*V75*EPX18*01*5;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;75118.0;Voirie;7;23/09/2021;Acces libre;1 Rue Fernand Labori 75018 Paris;48.898304,2.3423252;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18015;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7546888469778.0;24-juil;Direct
1913;FR*V75*EPX15*11*2;En service;15e Arrondissement;FR*V75*PPX15*11;FRV75PPX1511;Paris | Rue de la Convention  75;75115.0;Voirie;4;23/09/2021;Acces libre;75 Rue de la Convention 75015 Paris;48.842567,2.2848904;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15112;01/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7484804530459.0;24-juil;Direct
1914;FR*V75*EPX15*13*6;En service;15e Arrondissement;FR*V75*PPX15*13;FRV75PPX1513;Paris | Rue Cotentin 29;75115.0;Voirie;7;23/09/2021;Acces libre;29 Rue Cotentin 75015 Paris;48.838547,2.312675;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15136;21/01/2022;Non accessible;aucune restriction;TRUE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7495224211946.0;24-juil;Direct
1915;FR*V75*EPX16*05*6;En service;16e Arrondissement;FR*V75*PPX16*05;FRV75PPX1605;Paris | Avenue de Versailles 112;75116.0;Voirie;6;23/09/2021;Acces libre;112 Avenue de Versailles 75016 Paris;48.843792,2.2698932;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16056;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7433574429280.0;24-juil;Direct
1916;FR*V75*EPX15*18*4;En service;15e Arrondissement;FR*V75*PPX15*18;FRV75PPX1518;Paris | Rue de la Federation 10;75115.0;Voirie;6;23/09/2021;Acces libre;10 Rue de la Federation 75015 Paris;48.85482,2.2904053;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15184;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7420405109341.0;24-juil;Direct
1917;FR*V75*EPX18*05*4;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;75118.0;Voirie;6;23/09/2021;Acces libre;17 Rue Custine 75018 Paris;48.88836,2.3480344;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18054;21/07/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7515629425149.0;24-juil;Direct
